"ID","language","title","abstract","lowerCorner","upperCorner","link","download","protocol","source","subject"
"CREN:PedologiaPontoSH21","pt","Pontos de Amostragem de Solos da Folha SH.21 - Uruguaiana(CREN:PedologiaPontoSH21)","","-57.5305024588305 -31.7953552853442","-54.0388823545261 -28.2129151190543","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSH21","WFS","IBGE","vw_pedologia_ponto_sh21,features"
"CREN:PedologiaPontoSH22","pt","Pontos de Amostragem de Solos da Folha SH.22 - Porto Alegre(CREN:PedologiaPontoSH22)","","-53.9648092991629 -31.992999923205","-48.9799573463263 -28.0063980134866","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSH22","WFS","IBGE","features,vw_pedologia_ponto_sh22"
"CREN:PedologiaPontoSI22","pt","Pontos de Amostragem de Solos da Folha SI.22 - Lagoa Mirim(CREN:PedologiaPontoSI22)","","-53.5710919771982 -33.651388329438","-52.1647036406818 -32.0405441189763","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:PedologiaPontoSI22","WFS","IBGE","features,vw_pedologia_ponto_si22"
"CREN:GeologiaPontoSD22","pt","Pontos de Geologia da Folha SD.22 - Goiás(CREN:GeologiaPontoSD22)","","-54.0 -15.999","-48.042 -12.26","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeologiaPontoSD22","WFS","IBGE",""
"CREN:GeomorfologiaPontoSB25","pt","Pontos de Geomorfolofia da Folha SB.25 - Natal(CREN:GeomorfologiaPontoSB25)","","-35.798182999957 -7.89845000077699","-35.1729009999555 -5.19941700078176","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSB25","WFS","IBGE","vw_geomorfologia_ponto_sb25,features"
"CREN:GeomorfologiaPontoSA23","pt","Pontos de Geomorfologia da Folha SA.23 - São Luís(CREN:GeomorfologiaPontoSA23)","","-47.9238420327355 -3.8368735280423","-43.9840068256515 -0.594711399224339","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSA23","WFS","IBGE","features,vw_geomorfologia_ponto_sa23"
"CREN:GeomorfologiaPontoSA24","pt","Pontos de Geomorfologia da Folha SA.24 - Fortaleza(CREN:GeomorfologiaPontoSA24)","","-41.9009768217504 -3.9934024441267","-38.6528173260501 -2.80714976931388","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSA24","WFS","IBGE","features,vw_geomorfologia_ponto_sa24"
"CREN:GeomorfologiaPontoSB23","pt","Pontos de Geomorfologia da Folha SB.23 - Teresina(CREN:GeomorfologiaPontoSB23)","","-47.850427810778 -7.7497493458451","-42.0817568170767 -4.07475466644007","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSB23","WFS","IBGE","vw_geomorfologia_ponto_sb23,features"
"CREN:GeomorfologiaPontoSB24","pt","Pontos de Geomorfologia da Folha SB.24 - Jaguaribe(CREN:GeomorfologiaPontoSB24)","","-41.0065493266902 -7.42117263610061","-36.3413509999582 -4.02931700078367","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSB24","WFS","IBGE","vw_geomorfologia_ponto_sb24,features"
"CREN:GeomorfologiaPontoSC23","pt","Pontos de Geomorfologia da Folha SC.23 - São Francisco(CREN:GeomorfologiaPontoSC23)","","-47.9337645336748 -12.000427776081","-42.4438516839078 -8.10040415621035","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSC23","WFS","IBGE","vw_geomorfologia_ponto_sc23,features"
"CREN:GeomorfologiaPontoSD22","pt","Pontos de Geomorfologia da Folha SD.22 - Goiás(CREN:GeomorfologiaPontoSD22)","","-53.0735357873405 -15.9862800329459","-48.0540547737652 -12.0240364926191","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSD22","WFS","IBGE","features,vw_geomorfologia_ponto_sd22"
"CREN:GeomorfologiaPontoSD23","pt","Pontos de Geomorfologia da Folha SD.23 - Brasília(CREN:GeomorfologiaPontoSD23)","","-47.5899999999926 -15.9758333337117","-42.0118730341498 -12.0137097879636","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSD23","WFS","IBGE","vw_geomorfologia_ponto_sd23,features"
"CREN:GeomorfologiaPontoSD24","pt","Pontos de Geomorfologia da Folha SD.24 - Salvador(CREN:GeomorfologiaPontoSD24)","","-41.7957782153654 -15.9904866513964","-38.7021110840466 -12.0557782310412","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSD24","WFS","IBGE","vw_geomorfologia_ponto_sd24,features"
"CREN:GeomorfologiaPontoSE21","pt","Pontos de Geomorfologia da Folha SE.21 - Corumbá(CREN:GeomorfologiaPontoSE21)","","-58.9835763549004 -16.7801612180454","-54.2296576846016 -16.078766003809","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSE21","WFS","IBGE","features,vw_geomorfologia_ponto_se21"
"CREN:GeomorfologiaPontoSE22","pt","Pontos de Geomorfologia da Folha SE.22 - Goiania(CREN:GeomorfologiaPontoSE22)","","-54.0005555555556 -19.9872500003693","-48.0110555555485 -16.0225000003783","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSE22","WFS","IBGE","vw_geomorfologia_ponto_se22,features"
"CREN:GeomorfologiaPontoSE23","pt","Pontos de Geomorfologia da Folha SE.23 - Belo Horizonte(CREN:GeomorfologiaPontoSE23)","","-47.8257689502143 -19.9465556495582","-42.4627135588486 -16.1182584161312","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSE23","WFS","IBGE","vw_geomorfologia_ponto_se23,features"
"CREN:GeomorfologiaPontoSF21","pt","Pontos de Geomorfologia da Folha SF.21 - Campo Grande(CREN:GeomorfologiaPontoSF21)","","-57.2199725428344 -22.1546213706758","-54.8505065744174 -20.0557232242753","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSF21","WFS","IBGE","features,vw_geomorfologia_ponto_sf21"
"CREN:GeomorfologiaPontoSH21","pt","Pontos de Geomorfologia da Folha SH.21 - Uruguaiana(CREN:GeomorfologiaPontoSH21)","","-57.3651496881561 -30.6217230579615","-54.1340374591523 -28.4223399068978","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSH21","WFS","IBGE","vw_geomorfologia_ponto_sh21,features"
"CREN:GeomorfologiaPontoSH22","pt","Pontos de Geomorfologia da Folha SH.22 - Porto Alegre(CREN:GeomorfologiaPontoSH22)","","-53.819551681499 -31.9078396965358","-48.6732434984887 -28.0538025548938","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSH22","WFS","IBGE","vw_geomorfologia_ponto_sh22,features"
"CREN:GeomorfologiaPontoSI22","pt","Pontos de Geomorfologia da Folha SI.22 - Lagoa Mirim(CREN:GeomorfologiaPontoSI22)","","-53.408949527446 -33.199960347102","-52.3573729735377 -32.1157695336735","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:GeomorfologiaPontoSI22","WFS","IBGE","vw_geomorfologia_ponto_si22,features"
"CREN:VegetacaoPontoSA23","pt","Pontos de Vegetação da Folha SA.23 - São Luís(CREN:VegetacaoPontoSA23)","","-47.47 -3.429","-45.719 -1.814","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSA23","WFS","IBGE",""
"CREN:VegetacaoPontoSB23","pt","Pontos de Vegetação da Folha SB.23 - Teresina(CREN:VegetacaoPontoSB23)","","-47.676 -4.418","-45.645 -4.028","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSB23","WFS","IBGE",""
"CREN:VegetacaoPontoSC23","pt","Pontos de Vegetação da Folha SC.23 - São Francisco(CREN:VegetacaoPontoSC23)","","-47.9417152450245 -11.8718611448664","-46.3078802860403 -8.39488141780056","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSC23","WFS","IBGE","vw_vegetacao_ponto_sc23,features"
"CREN:VegetacaoPontoSD22","pt","Pontos de Vegetação da Folha SD.22 - Goiás(CREN:VegetacaoPontoSD22)","","-53.441 -15.986","-48.019 -12.017","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSD22","WFS","IBGE",""
"CREN:VegetacaoPontoSD23","pt","Pontos de Vegetação da Folha SD.23 - Brasília(CREN:VegetacaoPontoSD23)","","-47.9694314028863 -15.9613421704479","-44.4887043633558 -12.0949703746591","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSD23","WFS","IBGE","vw_vegetacao_ponto_sd23,features"
"CREN:VegetacaoPontoSE21","pt","Pontos de Vegetação da Folha SE.21 - Corumbá(CREN:VegetacaoPontoSE21)","","-59.849 -19.895","-54.274 -16.013","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSE21","WFS","IBGE",""
"CREN:VegetacaoPontoSE22","pt","Pontos de Vegetação da Folha SE.22 - Goiânia(CREN:VegetacaoPontoSE22)","","-53.9323435802213 -19.9753667629997","-48.1315836152356 -16.0348880469977","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSE22","WFS","IBGE","vw_vegetacao_ponto_se22,features"
"CREN:VegetacaoPontoSE23","pt","Pontos de Vegetação da Folha SE.23 - Belo Horizonte(CREN:VegetacaoPontoSE23)","","-46.4090643005841 -17.8036519537717","-42.0882823745639 -16.0275426954392","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSE23","WFS","IBGE","vw_vegetacao_ponto_se23,features"
"CREN:VegetacaoPontoSF21","pt","Pontos de Vegetação da Folha SF.21 - Rio Apa(CREN:VegetacaoPontoSF21)","","-57.7684215337606 -22.8677177976365","-54.0412586829599 -20.112114713705","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSF21","WFS","IBGE","vw_vegetacao_ponto_sf21,features"
"CREN:VegetacaoPontoSF22","pt","Pontos de Vegetação da Folha SF.22 - Paranapanema(CREN:VegetacaoPontoSF22)","","-53.8654807796742 -22.2013079122061","-51.9513071689794 -20.1138783278381","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSF22","WFS","IBGE","vw_vegetacao_ponto_sf22,features"
"CREN:VegetacaoPontoSG22","pt","Pontos de Vegetação da Folha SG.22 - Curitiba(CREN:VegetacaoPontoSG22)","","-51.3274958235718 -27.3376362001216","-48.5834028067465 -25.3305486059971","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CREN:VegetacaoPontoSG22","WFS","IBGE","features,vw_vegetacao_ponto_sg22"
"CGEO:C02_populacao_capitais_2010","pt","População capitais 2010(CGEO:C02_populacao_capitais_2010)","","-67.8105287004235 -30.03003677394836","-34.8733848135386 2.8166819190116454","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C02_populacao_capitais_2010","WFS","IBGE","features,C02_populacao_capitais_2010"
"CGEO:AP_V_SedesMun_CidadeRegSP","pt","População das Sedes municipais da Cidade Região de SP      .(CGEO:AP_V_SedesMun_CidadeRegSP)","","-47.77570020380131 -24.18612066602947","-45.46204884597741 -22.50888241152554","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AP_V_SedesMun_CidadeRegSP","WFS","IBGE","AP_V_SedesMun_CidadeRegSP,features"
"CGEO:AP_V_SedesArranjosPopulacionais","pt","População do Núcleo dos Arranjos Populacionais      .(CGEO:AP_V_SedesArranjosPopulacionais)","","-69.9462443748779 -33.687566868244495","-34.8733848134584 3.8511307323707538","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:AP_V_SedesArranjosPopulacionais","WFS","IBGE","AP_V_SedesArranjosPopulacionais,features"
"CGEO:C09_Populacao_indigena_2000","pt","População indígena 2000(CGEO:C09_Populacao_indigena_2000)","","-67.0895462036133 -33.69150161656035","-32.4112930297852 4.595681667176967","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C09_Populacao_indigena_2000","WFS","IBGE","C09_Populacao_indigena_2000,features"
"CGEO:C09_Populacao_indigena_2010","pt","População indígena 2010(CGEO:C09_Populacao_indigena_2010)","","-72.9165010261308 -33.68756686785839","-32.4351863280529 4.58544038739197","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:C09_Populacao_indigena_2010","WFS","IBGE","features,C09_Populacao_indigena_2010"
"CGEO:ANMS2010_s01_pop_indigena_tot_1991","pt","População indígena total em 1991(CGEO:ANMS2010_s01_pop_indigena_tot_1991)","","-180.0 -90.0","180.0 90.0","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_s01_pop_indigena_tot_1991","WFS","IBGE","ANMS2010_s01_pop_indigena_tot_1991,features"
"CGEO:ANMS2010_s01_pop_indigena_tot_2000","pt","População indígena total em 2000(CGEO:ANMS2010_s01_pop_indigena_tot_2000)","","-180.0 -90.0","180.0 90.0","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_s01_pop_indigena_tot_2000","WFS","IBGE","ANMS2010_s01_pop_indigena_tot_2000,features"
"CGEO:ANMS2010_04_migrantes_pop2000","pt","População não natural na população total 2000(CGEO:ANMS2010_04_migrantes_pop2000)","","-73.9944233929501 -33.75206137734199","-28.835883970649203 5.27180685634275","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_migrantes_pop2000","WFS","IBGE","ANMS2010_04_migrantes_pop2000,features"
"CGEO:ANMS2010_04_pop_nao_natural","pt","População não natural por UF (%)(CGEO:ANMS2010_04_pop_nao_natural)","","-73.9944233929501 -33.75206137734199","-28.835883970649203 5.2718068563427405","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_pop_nao_natural","WFS","IBGE","features,ANMS2010_04_pop_nao_natural"
"CGEO:ANMS2010_04_populacao_cor_raca_amarela2000","pt","População por cor/raça - Amarela 2000(CGEO:ANMS2010_04_populacao_cor_raca_amarela2000)","","-73.9944233929501 -33.75206137734199","-28.835883970649203 5.27180685634275","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_populacao_cor_raca_amarela2000","WFS","IBGE","ANMS2010_04_populacao_cor_raca_amarela2000,features"
"CGEO:ANMS2010_04_populacao_cor_raca_branca2000","pt","População por cor/raça - Branca 2000(CGEO:ANMS2010_04_populacao_cor_raca_branca2000)","","-73.9944233929501 -33.75206137734199","-28.835883970649203 5.27180685634275","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_populacao_cor_raca_branca2000","WFS","IBGE","features,ANMS2010_04_populacao_cor_raca_branca2000"
"CGEO:ANMS2010_04_populacao_cor_raca_indigena2000","pt","População por cor/raça - Indígena 2000(CGEO:ANMS2010_04_populacao_cor_raca_indigena2000)","","-73.9944233929501 -33.75206137734199","-28.835883970649203 5.27180685634275","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_populacao_cor_raca_indigena2000","WFS","IBGE","ANMS2010_04_populacao_cor_raca_indigena2000,features"
"CGEO:ANMS2010_04_populacao_cor_raca_parda2000","pt","População por cor/raça - Parda 2000(CGEO:ANMS2010_04_populacao_cor_raca_parda2000)","","-73.9944233929501 -33.75206137734199","-28.835883970649203 5.27180685634275","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_populacao_cor_raca_parda2000","WFS","IBGE","features,ANMS2010_04_populacao_cor_raca_parda2000"
"CGEO:ANMS2010_04_populacao_cor_raca_preta2000","pt","População por cor/raça - Preta 2000(CGEO:ANMS2010_04_populacao_cor_raca_preta2000)","","-73.9944233929501 -33.75206137734199","-28.835883970649203 5.27180685634275","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_04_populacao_cor_raca_preta2000","WFS","IBGE","ANMS2010_04_populacao_cor_raca_preta2000,features"
"CGEO:ANMS2010_02_evolucaopoprur1940","pt","População rural 1940(CGEO:ANMS2010_02_evolucaopoprur1940)","","-65.17622375488278 -33.74911880405962","-32.3909339904785 5.271891593760227","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_02_evolucaopoprur1940","WFS","IBGE","features,ANMS2010_02_evolucaopoprur1940"
"CGEO:ANMS2010_02_evolucaopoprur1950","pt","População rural 1950(CGEO:ANMS2010_02_evolucaopoprur1950)","","-64.8235549926758 -33.74911880405962","-32.3909339904785 5.271891593760227","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_02_evolucaopoprur1950","WFS","IBGE","features,ANMS2010_02_evolucaopoprur1950"
"CGEO:ANMS2010_02_evolucaopoprur1960","pt","População rural 1960(CGEO:ANMS2010_02_evolucaopoprur1960)","","-65.7116012573242 -33.74911880405962","-32.3909339904785 5.271891593760227","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_02_evolucaopoprur1960","WFS","IBGE","features,ANMS2010_02_evolucaopoprur1960"
"CGEO:ANMS2010_02_evolucaopoprur1970","pt","População rural 1970(CGEO:ANMS2010_02_evolucaopoprur1970)","","-65.2625961303711 -33.74911880405962","-32.3909339904785 5.271891593760227","","http://www.geoservicos.ibge.gov.br/geoserver/wfs?request=GetFeature&service=wfs&acceptFormats=application%2Fxml&typename=CGEO:ANMS2010_02_evolucaopoprur1970","WFS","IBGE","ANMS2010_02_evolucaopoprur1970,features"
